id_contratacion,id_servicio,id_trabajador,fecha_contratacion,estado_contratacion
5744,9610,7820,2025-04-21,Finalizado
5745,2972,7513,2025-02-06,Finalizado
5746,4133,5229,2025-03-18,Finalizado
5747,4597,9970,2025-01-24,Finalizado
5748,5194,672,2025-03-22,Cancelado
5749,450,4258,2025-03-04,Cancelado
5750,3011,8260,2025-02-08,Cancelado
5751,8822,6920,2024-12-31,Activo
5752,1498,1607,2025-02-21,Finalizado
5753,5537,9050,2025-01-28,Activo
5754,5539,9743,2025-02-25,Cancelado
5755,8963,2097,2025-03-24,Activo
5756,9806,4459,2025-02-28,Activo
5757,8302,2362,2025-03-30,Cancelado
5758,1898,5586,2025-02-08,Finalizado
5759,3461,668,2025-02-19,Activo
5760,3179,8712,2025-01-07,Cancelado
5761,1626,3819,2025-02-03,Activo
5762,9268,5861,2025-02-19,Finalizado
5763,1372,6960,2025-01-23,Cancelado
5764,822,2539,2025-02-24,Activo
5765,342,8501,2025-03-01,Finalizado
5766,312,3544,2025-01-10,Cancelado
5767,4368,5835,2024-12-29,Cancelado
5768,6732,8874,2025-01-04,Finalizado
5769,8509,7358,2025-04-02,Finalizado
5770,1444,5879,2025-01-03,Activo
5771,5414,4821,2025-04-03,Activo
5772,673,9023,2025-02-18,Cancelado
5773,4484,1735,2025-02-03,Finalizado
5774,9346,3465,2025-02-26,Cancelado
5775,5547,1554,2025-04-11,Cancelado
5776,9401,2366,2025-03-25,Activo
5777,5443,7994,2025-03-29,Activo
5778,3001,9958,2025-01-10,Cancelado
5779,6410,6850,2025-04-04,Finalizado
5780,6138,3581,2025-03-11,Cancelado
5781,2588,329,2025-04-22,Activo
5782,1680,2155,2025-04-09,Activo
5783,366,2919,2025-01-30,Finalizado
5784,4943,4262,2025-01-17,Cancelado
5785,6104,1577,2025-01-22,Activo
5786,9101,5339,2025-02-09,Cancelado
5787,7446,7544,2025-01-23,Finalizado
5788,5498,5876,2025-01-17,Cancelado
5789,5228,1364,2025-01-01,Finalizado
5790,366,1684,2025-03-02,Activo
5791,7081,7350,2025-03-12,Activo
5792,3632,2364,2025-01-08,Finalizado
5793,380,8254,2025-02-19,Finalizado
5794,1513,9961,2025-03-10,Cancelado
5795,9782,7491,2024-12-26,Cancelado
5796,9597,7869,2025-02-13,Activo
5797,4930,3074,2025-04-14,Finalizado
5798,2554,6314,2025-01-29,Activo
5799,4013,7585,2025-02-25,Cancelado
5800,5952,3620,2025-01-26,Activo
5801,6609,9866,2025-03-14,Activo
5802,182,2951,2025-03-02,Activo
5803,2419,7964,2025-03-23,Finalizado
5804,4461,7206,2025-04-14,Finalizado
5805,1224,8664,2025-02-20,Finalizado
5806,4865,2263,2025-01-11,Finalizado
5807,8501,9374,2025-03-07,Cancelado
5808,8157,1213,2025-02-16,Activo
5809,3194,1590,2025-01-26,Cancelado
5810,9528,5324,2025-03-22,Cancelado
5811,1428,9300,2025-01-09,Cancelado
5812,4950,4520,2025-03-17,Cancelado
5813,4197,8432,2025-03-22,Finalizado
5814,808,1319,2025-03-06,Cancelado
5815,9565,3286,2025-03-17,Activo
5816,6335,2672,2025-03-09,Finalizado
5817,384,665,2025-04-10,Activo
5818,1103,9896,2025-04-06,Finalizado
5819,9831,9758,2025-02-03,Activo
5820,6542,800,2025-03-17,Finalizado
5821,6384,1720,2025-01-18,Activo
5822,7125,6748,2025-02-26,Activo
5823,6514,4330,2025-04-24,Finalizado
5824,5184,4569,2025-01-15,Finalizado
5825,3883,4337,2025-03-27,Activo
5826,4294,778,2025-01-12,Cancelado
5827,623,9767,2025-04-09,Cancelado
5828,5878,9825,2025-03-11,Activo
5829,2432,8741,2025-01-15,Finalizado
5830,1490,5983,2025-01-19,Cancelado
5831,730,3922,2025-02-26,Activo
5832,8595,2685,2025-04-19,Cancelado
5833,7997,791,2025-01-02,Cancelado
5834,3234,7093,2025-02-02,Cancelado
5835,7805,2671,2025-03-30,Cancelado
5836,4517,7330,2025-03-28,Activo
5837,2822,9334,2025-04-22,Cancelado
5838,9171,4796,2025-01-06,Cancelado
5839,6749,9691,2025-03-19,Activo
5840,780,1251,2025-01-08,Cancelado
5841,3829,3113,2024-12-30,Finalizado
5842,5378,3738,2025-04-21,Cancelado
5843,8972,9325,2025-01-15,Finalizado
5844,5572,4502,2025-01-28,Activo
5845,2370,6382,2025-03-01,Finalizado
5846,8065,6265,2025-01-14,Finalizado
5847,4446,9249,2025-04-22,Cancelado
5848,740,9191,2025-04-02,Cancelado
5849,4996,5061,2025-03-04,Activo
5850,39,9611,2025-04-13,Finalizado
5851,5717,3193,2024-12-27,Finalizado
5852,5037,7583,2025-01-05,Activo
5853,5271,3421,2025-01-03,Cancelado
5854,9604,2792,2025-03-25,Cancelado
5855,632,2585,2025-04-12,Cancelado
5856,9872,1395,2025-01-26,Activo
5857,4648,4156,2025-04-06,Finalizado
5858,51,3047,2025-01-04,Activo
5859,4595,1263,2025-01-03,Activo
5860,5839,5680,2025-03-03,Cancelado
5861,6580,976,2025-02-25,Cancelado
5862,4190,2008,2025-03-10,Activo
5863,27,2502,2025-02-07,Cancelado
5864,412,4774,2025-04-09,Cancelado
5865,1048,693,2025-03-08,Activo
5866,2673,8120,2025-04-01,Cancelado
5867,5784,8960,2025-01-17,Activo
5868,5498,9617,2024-12-28,Activo
5869,6071,6857,2025-01-22,Cancelado
5870,4465,3559,2025-04-17,Finalizado
5871,7591,3619,2025-02-23,Activo
5872,2850,3893,2025-01-12,Cancelado
5873,3822,891,2025-04-03,Finalizado
5874,2848,7212,2024-12-29,Activo
5875,5835,5871,2025-02-16,Finalizado
5876,3001,1729,2025-04-15,Activo
5877,9131,84,2025-02-21,Finalizado
5878,2934,6233,2025-04-04,Finalizado
5879,7104,8335,2025-01-19,Finalizado
5880,7295,7554,2025-02-14,Cancelado
5881,1030,4899,2025-01-11,Cancelado
5882,6572,1473,2025-02-25,Activo
5883,1543,5350,2025-01-23,Activo
5884,8451,3495,2025-02-02,Cancelado
5885,9156,3761,2025-01-27,Cancelado
5886,5767,9353,2025-01-31,Cancelado
5887,2761,4316,2025-03-05,Activo
5888,7275,5879,2025-04-18,Cancelado
5889,8940,8318,2025-03-07,Cancelado
5890,151,1886,2025-01-12,Activo
5891,6966,1465,2025-04-17,Cancelado
5892,5863,3335,2025-01-28,Finalizado
5893,4830,8963,2025-01-06,Cancelado
5894,8312,2143,2025-01-23,Activo
5895,2278,1871,2025-04-10,Cancelado
5896,855,1038,2025-01-19,Cancelado
5897,5926,8938,2025-02-11,Finalizado
5898,6217,1314,2025-03-31,Activo
5899,7734,485,2025-01-02,Cancelado
5900,999,2141,2025-03-17,Finalizado
5901,5696,4826,2025-02-05,Finalizado
5902,5508,3322,2025-01-04,Cancelado
5903,9353,2433,2025-03-29,Finalizado
5904,4819,8298,2025-02-27,Activo
5905,4347,7939,2025-01-07,Finalizado
5906,9689,6171,2025-03-19,Cancelado
5907,762,6080,2025-03-14,Cancelado
5908,2613,711,2025-01-31,Cancelado
5909,5908,2965,2025-02-27,Finalizado
5910,8015,1383,2025-01-03,Finalizado
5911,6296,8504,2025-01-09,Cancelado
5912,2616,6409,2025-01-25,Finalizado
5913,9164,161,2025-04-19,Activo
5914,7015,5421,2025-01-18,Finalizado
5915,1174,730,2025-04-06,Activo
5916,5525,4300,2025-03-05,Activo
5917,9921,1984,2025-02-02,Activo
5918,7072,2520,2024-12-29,Finalizado
5919,958,3661,2024-12-30,Cancelado
5920,7189,7614,2025-04-18,Finalizado
5921,795,9314,2025-01-26,Finalizado
5922,7032,7773,2025-03-01,Cancelado
5923,3725,9441,2025-01-13,Activo
5924,8974,117,2025-04-09,Cancelado
5925,9501,2935,2025-04-13,Activo
5926,6089,4827,2025-04-15,Finalizado
5927,3816,9599,2025-04-13,Finalizado
5928,2237,7767,2025-02-10,Activo
5929,1463,9366,2025-02-16,Cancelado
5930,8867,8008,2025-02-09,Cancelado
5931,8955,7905,2025-02-19,Finalizado
5932,6227,6791,2025-01-19,Cancelado
5933,2785,3384,2025-04-23,Cancelado
5934,7739,3761,2025-02-16,Finalizado
5935,4356,9397,2025-04-19,Activo
5936,9726,7851,2025-04-05,Cancelado
5937,9794,7556,2025-02-03,Finalizado
5938,9118,5661,2025-02-09,Finalizado
5939,2041,987,2025-03-13,Finalizado
5940,5509,6727,2025-02-15,Finalizado
5941,204,4558,2025-04-22,Activo
5942,6241,7690,2025-04-17,Cancelado
5943,9013,431,2025-03-15,Activo
5944,5341,639,2025-03-29,Activo
5945,5522,314,2025-03-26,Finalizado
5946,1222,228,2025-03-20,Finalizado
5947,950,3517,2025-01-28,Cancelado
5948,8462,6888,2025-01-10,Finalizado
5949,3942,3627,2025-01-01,Activo
5950,5514,1044,2025-03-18,Finalizado
5951,2801,6249,2025-02-08,Cancelado
5952,9077,6691,2025-01-31,Activo
5953,2551,9374,2025-02-13,Finalizado
5954,9960,1062,2025-02-12,Activo
5955,623,9313,2025-04-14,Finalizado
5956,5484,7837,2025-01-23,Cancelado
5957,9273,2204,2025-03-16,Finalizado
5958,5893,7432,2025-03-20,Finalizado
5959,7860,8895,2025-03-13,Activo
5960,3949,1556,2025-01-08,Finalizado
5961,2483,5429,2025-01-05,Activo
5962,4865,6596,2025-01-22,Activo
5963,1112,3656,2025-02-15,Finalizado
5964,9998,206,2025-01-04,Finalizado
5965,5715,9683,2025-02-01,Finalizado
5966,6816,5593,2025-03-12,Cancelado
5967,9262,2639,2025-02-24,Finalizado
5968,7207,3084,2025-03-23,Finalizado
5969,8565,1383,2025-01-13,Cancelado
5970,5806,2480,2025-03-25,Activo
5971,8812,1350,2025-02-02,Activo
5972,2933,7545,2025-04-14,Finalizado
5973,5336,1307,2025-01-10,Finalizado
5974,119,1915,2025-03-05,Activo
5975,3828,2028,2025-03-13,Finalizado
5976,2249,2783,2025-01-06,Activo
5977,7265,1508,2025-01-23,Activo
5978,2556,5051,2025-04-21,Finalizado
5979,6459,1720,2025-04-17,Cancelado
5980,4221,1690,2025-03-14,Finalizado
5981,3532,2675,2025-01-15,Cancelado
5982,6690,7991,2025-02-20,Finalizado
5983,6424,3450,2025-03-16,Activo
5984,2240,5139,2025-01-16,Activo
5985,7896,3175,2025-01-06,Cancelado
5986,9464,6729,2025-03-03,Activo
5987,4170,1963,2025-04-10,Finalizado
5988,768,9363,2025-01-10,Finalizado
5989,9919,5061,2025-02-10,Activo
5990,6650,2946,2024-12-30,Finalizado
5991,9806,6628,2024-12-30,Finalizado
5992,4998,8012,2025-04-21,Activo
5993,6696,439,2025-02-12,Finalizado
5994,9341,9641,2025-01-01,Finalizado
5995,5120,5418,2024-12-26,Cancelado
5996,9874,491,2025-03-11,Activo
5997,5846,4094,2025-02-27,Cancelado
5998,8446,8647,2025-01-19,Activo
5999,4041,3382,2025-04-20,Activo
6000,3057,3184,2025-02-10,Finalizado
6001,342,5438,2025-01-23,Finalizado
6002,5822,7764,2025-01-18,Finalizado
6003,8317,7224,2025-02-04,Activo
6004,1807,5036,2025-03-13,Finalizado
6005,1787,1727,2024-12-26,Cancelado
6006,9325,5881,2025-03-03,Cancelado
6007,617,5012,2025-03-15,Finalizado
6008,899,5777,2025-02-07,Finalizado
6009,5639,5494,2025-02-20,Cancelado
6010,5331,7260,2025-02-02,Activo
6011,8298,5953,2025-01-24,Activo
6012,2783,5004,2025-01-30,Finalizado
6013,8286,6265,2025-02-14,Finalizado
6014,8408,7140,2025-03-21,Cancelado
6015,9353,2399,2025-03-23,Cancelado
6016,252,2360,2025-03-21,Activo
6017,8263,52,2025-04-10,Cancelado
6018,2860,5630,2025-02-01,Cancelado
6019,4958,3701,2025-01-30,Finalizado
6020,1260,7713,2025-01-28,Finalizado
6021,1069,3491,2025-04-03,Cancelado
6022,1658,2650,2025-01-16,Finalizado
6023,9944,2329,2025-02-14,Finalizado
6024,6631,4284,2025-01-21,Activo
6025,1450,1746,2025-01-17,Cancelado
6026,627,5438,2025-01-10,Cancelado
6027,7986,4181,2025-02-18,Activo
6028,5372,6464,2025-02-19,Cancelado
6029,8229,9701,2025-04-16,Finalizado
6030,7258,9903,2025-01-14,Finalizado
6031,7521,8934,2025-04-23,Activo
6032,1592,8397,2025-03-30,Activo
6033,3454,2385,2025-02-27,Finalizado
6034,5502,7319,2025-03-16,Finalizado
6035,4644,2535,2024-12-31,Activo
6036,408,4074,2025-02-13,Activo
6037,1019,82,2025-04-08,Activo
6038,6544,7478,2025-02-01,Cancelado
6039,8969,9396,2025-02-22,Cancelado
6040,6095,4303,2025-01-06,Cancelado
6041,3183,9773,2025-03-07,Finalizado
6042,7144,8705,2025-04-11,Finalizado
6043,6991,2355,2025-01-27,Finalizado
6044,7675,9859,2025-01-11,Cancelado
6045,5475,9696,2025-03-14,Activo
6046,4290,6208,2025-01-16,Activo
6047,8954,1942,2025-01-05,Activo
6048,5754,9760,2025-03-22,Finalizado
6049,8764,8803,2025-04-11,Finalizado
6050,990,1041,2025-04-01,Finalizado
6051,9916,5665,2025-01-02,Cancelado
6052,6631,2285,2025-03-05,Activo
6053,7377,7351,2025-01-23,Finalizado
6054,1373,3547,2025-01-13,Finalizado
6055,7605,2460,2025-04-03,Finalizado
6056,3601,9009,2025-03-27,Activo
6057,8972,2434,2025-04-16,Finalizado
6058,7485,7097,2025-03-15,Activo
6059,8493,1575,2025-03-13,Finalizado
6060,405,4078,2025-03-07,Finalizado
6061,5437,1556,2025-03-12,Finalizado
6062,279,6386,2025-04-01,Activo
6063,7154,1703,2025-01-04,Finalizado
6064,4912,7243,2025-02-28,Finalizado
6065,8721,5250,2025-01-30,Cancelado
6066,8914,976,2025-04-01,Cancelado
6067,3172,6395,2025-03-16,Cancelado
6068,5379,6226,2025-01-01,Cancelado
6069,5409,8977,2025-01-21,Cancelado
6070,1857,2791,2025-01-07,Finalizado
6071,914,9264,2025-03-23,Finalizado
6072,6638,2983,2025-03-30,Cancelado
6073,4773,7053,2025-01-30,Activo
6074,271,4011,2025-04-08,Finalizado
6075,5117,5158,2025-01-11,Cancelado
6076,79,9242,2025-02-18,Cancelado
6077,3980,7559,2025-02-21,Cancelado
6078,1073,56,2025-03-03,Cancelado
6079,6390,9197,2025-04-18,Activo
6080,9397,3308,2025-01-26,Finalizado
6081,208,465,2025-03-25,Finalizado
6082,4780,3240,2025-03-04,Cancelado
6083,2818,5263,2025-01-31,Activo
6084,1142,4287,2025-01-09,Finalizado
6085,9229,3453,2025-04-09,Finalizado
6086,4391,9593,2025-04-13,Activo
6087,3996,2068,2025-04-06,Activo
6088,7516,2000,2025-01-02,Finalizado
6089,1889,3065,2025-03-05,Activo
6090,7014,6054,2024-12-31,Finalizado
6091,2412,7527,2025-04-09,Finalizado
6092,1861,2254,2025-01-15,Activo
6093,8676,323,2025-03-08,Activo
6094,3830,7632,2025-01-13,Finalizado
6095,8339,5846,2025-02-26,Finalizado
6096,936,6265,2025-03-04,Activo
6097,6143,6556,2025-04-16,Cancelado
6098,7467,7026,2025-03-27,Cancelado
6099,8378,998,2024-12-27,Activo
6100,3477,8499,2025-02-22,Activo
6101,3775,3137,2025-04-19,Cancelado
6102,4070,6334,2025-04-21,Cancelado
6103,8622,4937,2025-03-03,Activo
6104,815,355,2025-03-27,Finalizado
6105,8314,1481,2025-04-04,Cancelado
6106,4305,4059,2025-01-16,Finalizado
6107,4686,8364,2025-01-30,Cancelado
6108,9760,1226,2025-02-18,Cancelado
6109,8101,744,2025-04-21,Finalizado
6110,766,5274,2025-02-10,Cancelado
6111,9267,4652,2025-04-05,Finalizado
6112,6939,3388,2025-03-14,Cancelado
6113,7189,7057,2025-03-04,Activo
6114,833,8246,2025-01-15,Activo
6115,4997,5904,2025-03-17,Finalizado
6116,8399,2786,2025-01-04,Cancelado
6117,5378,7111,2025-03-18,Finalizado
6118,6786,3015,2025-03-10,Activo
6119,2989,3514,2025-01-21,Activo
6120,5680,3606,2025-02-17,Finalizado
6121,9164,8032,2025-02-26,Activo
6122,1387,4029,2025-01-17,Cancelado
6123,3637,98,2025-04-05,Finalizado
6124,3571,8365,2025-02-12,Cancelado
6125,9530,6571,2025-03-11,Finalizado
6126,2119,82,2025-03-18,Activo
6127,9658,3124,2025-02-25,Activo
6128,14,3754,2025-01-18,Finalizado
6129,7904,5336,2025-03-24,Cancelado
6130,3209,3397,2025-01-17,Cancelado
6131,8975,2182,2025-02-22,Finalizado
6132,3882,5648,2025-04-13,Finalizado
6133,7374,3875,2025-01-18,Cancelado
6134,5325,6354,2025-01-13,Finalizado
6135,6143,3924,2025-03-02,Finalizado
6136,3586,5338,2025-04-20,Activo
6137,9007,69,2025-01-12,Cancelado
6138,9766,7404,2024-12-31,Cancelado
6139,258,4588,2025-04-08,Finalizado
6140,2343,8070,2025-02-07,Finalizado
6141,381,2694,2025-01-13,Finalizado
6142,8790,8455,2024-12-28,Activo
6143,4251,4801,2025-04-13,Activo
6144,2679,6177,2025-03-13,Cancelado
6145,7726,354,2025-04-16,Activo
6146,6339,9396,2025-04-08,Finalizado
6147,952,276,2025-02-19,Finalizado
6148,5347,8601,2025-03-13,Finalizado
6149,168,2235,2025-03-04,Cancelado
6150,7835,8247,2025-01-05,Cancelado
6151,3548,7873,2024-12-26,Activo
6152,5716,9182,2025-04-24,Activo
6153,5619,3254,2025-01-29,Activo
6154,4050,8726,2025-01-03,Finalizado
6155,4427,8040,2025-04-07,Activo
6156,7813,8632,2025-03-12,Finalizado
6157,5921,4528,2025-03-25,Finalizado
6158,418,9484,2025-02-09,Cancelado
6159,7062,8676,2025-01-05,Activo
6160,3871,3866,2025-02-24,Cancelado
6161,7541,6308,2025-03-31,Cancelado
6162,7416,3184,2025-03-03,Finalizado
6163,5208,2081,2024-12-29,Activo
6164,5316,8137,2025-01-30,Cancelado
6165,7080,5778,2025-04-19,Cancelado
6166,8958,1970,2025-01-12,Cancelado
6167,144,6086,2025-03-08,Cancelado
6168,7299,5463,2025-01-23,Finalizado
6169,6070,3107,2025-02-24,Cancelado
6170,9159,7484,2025-03-20,Activo
6171,8928,4552,2025-03-09,Activo
6172,2846,6035,2025-01-18,Finalizado
6173,5005,9536,2025-01-05,Finalizado
6174,5976,215,2025-03-13,Activo
6175,2733,5359,2025-01-16,Cancelado
6176,9028,7319,2025-01-30,Finalizado
6177,5744,6442,2025-03-10,Finalizado
6178,4475,840,2025-04-19,Cancelado
6179,181,5608,2025-03-12,Finalizado
6180,1864,9482,2025-01-15,Finalizado
6181,2291,3606,2025-04-19,Cancelado
6182,3898,4029,2025-02-26,Finalizado
6183,4329,5535,2025-02-18,Finalizado
6184,6662,493,2025-04-15,Finalizado
6185,7511,2669,2025-02-03,Cancelado
6186,2386,2150,2025-01-05,Cancelado
6187,440,2339,2024-12-29,Activo
6188,3787,8475,2025-03-16,Finalizado
6189,4656,6928,2025-02-11,Cancelado
6190,5374,5283,2025-03-17,Cancelado
6191,8131,1761,2025-04-17,Finalizado
6192,7890,6786,2025-02-16,Finalizado
6193,842,7553,2025-04-07,Finalizado
6194,7149,7784,2024-12-28,Finalizado
6195,8868,4348,2025-02-03,Activo
6196,1530,74,2025-01-18,Cancelado
6197,2673,2682,2025-03-20,Activo
6198,5028,7913,2025-01-20,Activo
6199,4669,2434,2025-02-19,Cancelado
6200,9381,5611,2024-12-31,Activo
6201,6523,2315,2025-01-26,Activo
6202,626,2721,2025-01-19,Finalizado
6203,5112,6516,2025-03-28,Cancelado
6204,7370,9020,2025-02-05,Finalizado
6205,703,4971,2025-04-15,Activo
6206,9111,3652,2025-02-12,Cancelado
6207,8251,714,2025-02-21,Finalizado
6208,2789,5365,2025-04-09,Cancelado
6209,8178,4437,2024-12-29,Finalizado
6210,9260,7975,2025-04-20,Finalizado
6211,9580,6758,2025-03-08,Cancelado
6212,3024,5851,2025-03-17,Cancelado
6213,3011,9473,2025-02-20,Activo
6214,7652,1723,2025-04-05,Cancelado
6215,6190,1944,2025-03-05,Cancelado
6216,9729,6732,2025-02-05,Activo
6217,7333,1529,2024-12-29,Finalizado
6218,9213,1810,2025-02-10,Finalizado
6219,5477,6916,2025-03-09,Finalizado
6220,8735,1759,2025-04-02,Cancelado
6221,4405,2567,2025-04-12,Activo
6222,245,6696,2025-03-01,Cancelado
6223,8354,4943,2025-02-08,Activo
6224,7129,3981,2024-12-31,Cancelado
6225,5615,5604,2024-12-30,Finalizado
6226,295,4234,2025-03-21,Cancelado
6227,3677,2005,2025-02-17,Finalizado
6228,6387,9399,2025-03-12,Cancelado
6229,7000,1886,2025-02-03,Finalizado
6230,7431,5192,2024-12-26,Cancelado
6231,3503,4018,2024-12-28,Finalizado
6232,3477,6258,2025-01-08,Activo
6233,6257,4462,2025-01-13,Activo
6234,6310,4229,2024-12-28,Cancelado
6235,6729,4164,2025-04-20,Activo
6236,9578,8246,2025-02-03,Activo
6237,2559,3421,2025-02-03,Finalizado
6238,7254,2504,2025-02-25,Cancelado
6239,7135,4690,2025-02-05,Cancelado
6240,8891,6771,2025-02-23,Finalizado
6241,2958,7050,2025-01-01,Cancelado
6242,6030,5166,2025-01-11,Activo
6243,5910,9463,2025-03-18,Finalizado
6244,7516,8687,2025-03-11,Cancelado
6245,6668,3121,2025-02-12,Finalizado
6246,8239,1801,2025-01-28,Activo
6247,362,8653,2025-01-01,Finalizado
6248,6024,4060,2025-03-03,Finalizado
6249,4257,3450,2025-01-30,Activo
6250,2858,2943,2025-02-15,Activo
6251,457,8415,2025-02-15,Activo
6252,4639,5554,2025-01-17,Cancelado
6253,5086,42,2025-01-19,Cancelado
6254,6456,5779,2025-04-07,Activo
6255,1519,4134,2025-03-18,Finalizado
6256,6851,5559,2025-03-22,Finalizado
6257,4118,5088,2025-02-21,Activo
6258,4758,6264,2025-03-17,Finalizado
6259,3276,5061,2025-02-13,Cancelado
6260,3264,1239,2025-02-03,Cancelado
6261,8997,5779,2025-02-01,Finalizado
6262,5257,9186,2025-01-14,Activo
6263,2807,9078,2025-03-09,Finalizado
6264,9970,5472,2025-04-11,Finalizado
6265,4856,7024,2025-01-18,Finalizado
6266,9161,5053,2025-02-16,Finalizado
6267,5538,1468,2025-02-14,Cancelado
6268,3631,9373,2025-01-10,Finalizado
6269,997,8344,2025-04-01,Finalizado
6270,1236,2174,2025-02-12,Finalizado
6271,2170,1523,2025-02-19,Finalizado
6272,4715,2658,2025-02-01,Cancelado
6273,9186,4938,2025-04-03,Cancelado
6274,2656,736,2025-04-03,Activo
6275,1066,3635,2025-04-14,Cancelado
6276,7705,4225,2025-03-16,Finalizado
6277,705,4474,2025-01-09,Activo
6278,5137,9115,2025-02-13,Activo
6279,9015,836,2025-03-30,Cancelado
6280,1931,7647,2025-01-18,Cancelado
6281,4652,528,2025-04-20,Activo
6282,1739,6900,2025-04-03,Activo
6283,1710,517,2025-01-13,Activo
6284,2704,8606,2025-03-09,Activo
6285,3970,8072,2025-03-26,Activo
6286,9250,1182,2025-02-13,Cancelado
6287,3752,1711,2025-03-19,Cancelado
6288,2488,3514,2025-01-15,Finalizado
6289,4776,7642,2025-04-16,Activo
6290,6844,6050,2025-01-21,Cancelado
6291,568,5532,2025-01-20,Cancelado
6292,5000,1572,2025-02-11,Activo
6293,4095,4787,2025-04-07,Cancelado
6294,9582,5440,2025-04-11,Cancelado
6295,4220,8602,2025-03-08,Activo
6296,7696,5239,2025-03-12,Activo
6297,8488,4685,2025-02-13,Finalizado
6298,6208,4735,2025-01-01,Activo
6299,3312,3162,2025-02-20,Activo
6300,1341,3803,2025-01-02,Activo
6301,7631,4587,2025-03-07,Activo
6302,2744,9565,2025-02-23,Cancelado
6303,6173,7707,2025-02-18,Finalizado
6304,3981,1418,2025-02-06,Activo
6305,4718,4787,2025-03-24,Activo
6306,1065,2254,2025-02-08,Cancelado
6307,8480,1159,2025-02-13,Finalizado
6308,3431,7894,2025-04-09,Cancelado
6309,3355,788,2025-02-13,Activo
6310,9002,5181,2025-03-03,Cancelado
6311,848,4162,2025-02-28,Finalizado
6312,1753,4381,2025-01-18,Activo
6313,6938,6489,2025-03-27,Finalizado
6314,4853,4475,2025-03-27,Finalizado
6315,2476,1417,2025-04-02,Activo
6316,1548,2836,2025-03-14,Cancelado
6317,3958,6957,2025-02-10,Cancelado
6318,3013,4443,2024-12-26,Cancelado
6319,1032,3225,2025-03-26,Activo
6320,4854,4704,2025-03-06,Finalizado
6321,6792,3230,2024-12-26,Finalizado
6322,4549,6236,2025-01-21,Finalizado
6323,3688,960,2025-01-01,Activo
6324,2225,3692,2025-02-26,Cancelado
6325,2363,2797,2025-01-06,Finalizado
6326,8175,2494,2025-04-01,Finalizado
6327,189,4792,2025-04-12,Finalizado
6328,1449,570,2025-03-23,Finalizado
6329,8552,35,2025-03-16,Cancelado
6330,5725,5391,2025-02-06,Activo
6331,1647,9120,2025-04-23,Activo
6332,4415,1542,2025-02-25,Activo
6333,7803,101,2025-01-12,Finalizado
6334,1509,5680,2025-01-12,Finalizado
6335,8601,1414,2025-01-22,Activo
6336,539,8073,2025-03-11,Finalizado
6337,9764,2231,2025-02-03,Cancelado
6338,5930,3841,2025-01-04,Finalizado
6339,9410,4554,2025-03-20,Cancelado
6340,854,5701,2025-01-08,Finalizado
6341,8055,8028,2025-01-04,Finalizado
6342,4134,6823,2025-03-07,Activo
6343,8333,5657,2025-03-11,Cancelado
6344,1270,6760,2025-03-05,Activo
6345,8866,9087,2025-03-15,Cancelado
6346,236,424,2025-01-26,Cancelado
6347,8015,6254,2025-03-23,Finalizado
6348,9669,6097,2025-03-04,Cancelado
6349,4398,3815,2025-03-07,Activo
6350,7712,4411,2025-03-07,Activo
6351,5251,4116,2025-02-21,Activo
6352,658,5720,2025-02-08,Activo
6353,5240,4156,2025-04-02,Activo
6354,747,8358,2025-02-17,Finalizado
6355,6760,5444,2025-02-06,Activo
6356,9500,9072,2025-04-23,Cancelado
6357,7826,3584,2025-01-17,Cancelado
6358,8974,7418,2025-04-11,Cancelado
6359,4069,6992,2025-04-17,Cancelado
6360,93,7871,2024-12-28,Cancelado
6361,6095,6598,2025-01-21,Finalizado
6362,9556,8618,2025-03-17,Finalizado
6363,4669,6593,2025-01-18,Cancelado
6364,6124,5007,2025-03-28,Finalizado
6365,618,4373,2025-01-10,Cancelado
6366,3039,7254,2025-01-18,Cancelado
6367,6300,714,2025-03-03,Cancelado
6368,9615,291,2025-03-22,Finalizado
6369,2711,6488,2025-01-28,Cancelado
6370,6352,8349,2025-03-20,Cancelado
6371,9530,3466,2025-04-04,Activo
6372,7856,7120,2025-02-18,Finalizado
6373,4494,2412,2025-01-31,Cancelado
6374,7705,6318,2025-03-26,Finalizado
6375,5052,1039,2024-12-29,Activo
6376,5865,4860,2025-03-30,Cancelado
6377,6404,7416,2025-04-14,Cancelado
6378,7555,9145,2025-01-30,Activo
6379,7436,9242,2025-02-13,Activo
6380,3126,8623,2025-03-07,Activo
6381,6950,4006,2024-12-30,Cancelado
6382,7278,4091,2025-04-24,Activo
6383,2220,1619,2025-01-06,Finalizado
6384,1744,348,2025-04-05,Cancelado
6385,646,3173,2025-01-25,Finalizado
6386,267,7790,2025-03-17,Cancelado
6387,9012,7971,2025-03-13,Cancelado
6388,910,6978,2025-02-10,Cancelado
6389,1518,5107,2024-12-28,Finalizado
6390,9968,900,2025-01-11,Cancelado
6391,8559,4675,2025-03-13,Finalizado
6392,4382,1194,2025-03-22,Finalizado
6393,3934,510,2025-03-25,Cancelado
6394,42,5780,2025-03-10,Finalizado
6395,6689,6954,2025-01-21,Cancelado
6396,7194,3851,2025-02-26,Activo
6397,7519,7557,2025-02-26,Cancelado
6398,7131,2041,2025-02-17,Finalizado
6399,8954,4957,2025-02-09,Cancelado
6400,764,8172,2025-01-26,Finalizado
6401,6361,57,2025-03-22,Activo
6402,9889,9728,2025-03-15,Activo
